1.999740,2.768000e-05,,,,,,,,,,256.000000,8.820109,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
1.999810,2.720000e-05,,,,,,,,,,256.000000,8.975758,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
1.999628,1.018560e-04,,,,,,,,,,1.000000,9.587678,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
1.999871,1.017930e-04,,,,,,,,,,1.000000,9.593612,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.010213,6.706250e-04,,,,,,,,,,4.000000,5.824790,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.011024,6.509770e-04,,,,,,,,,,4.000000,6.000596,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.047543,2.807328e-03,,,,,,,,,,16.000000,5.565791,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.050475,2.567200e-03,,,,,,,,,,16.000000,6.086398,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.197793,0.010692,,,,,,,,,,64.000000,5.845316,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.208606,0.010387,,,,,,,,,,64.000000,6.017316,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.822089,0.043334,,,,,,,,,,256.000000,5.769191,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.865549,0.043193,,,,,,,,,,256.000000,5.788010,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
