"","input.size.1","input.size.2","duration","grid.x","grid.y","block.x","block.y","registers.per.thread","static.smem","device","name","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operation.single_precision_mul.","floating_point_operations.single_precision_fma.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle","gpu_name"
"32",256,0,3.8336e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,477597,256,240,1,2365,1366,510,256,16,15,27924,27928,0.084685,0.015626,0.023982,0.022483,0,0.036722,0.022483,0.023982,7.595756,100,100,0.098063,2365,1.827228,1.196078,1.390625,1,1,610,356,16,15,0,61,31,3.657186,2.134358,0.045715,0.023232,341,330,1025,797,2600,0,120,1240,0,0,0,120,1,1,1,2076,1480,0,7510,873,5192,1840,0.001418,0,0.073089,"Tesla-K40"
"35",256,0,3.8208e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,478740,256,240,1,2365,1375,510,256,16,15,28455,28056,0.084299,0.015626,0.023837,0.022347,0,0.036501,0.022347,0.023837,7.595756,100,100,0.098225,2365,1.83184,1.196078,1.390625,1,1,610,356,16,15,0,82,35,3.635156,2.121501,0.061083,0.026072,341,330,1026,797,2600,0,120,1240,0,0,0,120,1,1,1,2078,1480,0,7510,873,5192,1840,0.001414,0,0.073274,"Tesla-K40"
"38",256,0,3.8368e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,480978,256,240,1,2365,1370,510,256,16,15,28040,28042,0.084341,0.015626,0.023818,0.022329,0,0.033494,0.022329,0.023818,7.595756,100,100,0.097315,2365,1.815052,1.196078,1.390625,1,1,610,356,16,15,0,145,36,3.632251,2.119806,0.107925,0.026795,341,330,1026,797,2600,0,120,1240,0,0,0,120,1,1,1,2084,1480,0,7510,873,5192,1840,0.001408,0,0.072672,"Tesla-K40"
"41",256,0,3.8432e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,479772,256,240,1,2365,1375,510,256,16,15,27942,28046,0.084643,0.015624,0.023878,0.022386,0,0.033579,0.022386,0.023878,7.595756,100,100,0.097623,2365,1.821018,1.196078,1.390625,1,1,610,356,16,15,0,128,32,3.641437,2.125166,0.095513,0.023878,341,330,1026,797,2600,0,120,1240,0,0,0,120,1,1,1,2078,1480,0,7510,873,5192,1840,0.001411,0,0.072841,"Tesla-K40"
"44",256,0,3.8496e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,478560,256,240,1,2365,1366,510,256,16,15,27939,28056,0.084299,0.015626,0.0239,0.022406,0,0.033609,0.022406,0.0239,7.595756,100,100,0.097933,2365,1.82526,1.196078,1.390625,1,1,610,356,16,15,0,88,44,3.644722,2.127084,0.065724,0.032862,341,330,1025,797,2600,0,120,1240,0,0,0,120,1,1,1,2077,1480,0,7510,873,5192,1840,0.001415,0,0.07301,"Tesla-K40"
"47",256,0,3.8272e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,470787,256,240,1,2365,1366,510,256,16,15,27930,27930,0.084652,0.015625,0.02393,0.022435,0,0.035148,0.022435,0.02393,7.595756,100,100,0.099663,2365,1.857056,1.196078,1.390625,1,1,610,356,16,15,0,116,39,3.649386,2.129806,0.086748,0.029165,341,330,1025,797,2600,0,120,1240,0,0,0,120,1,1,1,2075,1480,0,7510,873,5192,1840,0.001438,0,0.074282,"Tesla-K40"
"50",512,0,3.92e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,494973,256,240,1,2365,1374,510,256,16,15,28304,28304,0.083655,0.015625,0.023303,0.021847,0.08593,0.034226,0.021847,0.023303,7.595756,100,100,0.094703,2365,1.766553,1.196078,1.390625,1,1,610,356,16,15,118,89,32,3.553704,2.073965,0.064811,0.023303,341,330,1028,797,2600,0,120,1240,0,0,0,120,1,1,1,2081,1480,0,7510,873,5192,1840,0.001368,0,0.070662,"Tesla-K40"
"53",512,0,3.8304e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,478440,256,240,1,2365,1381,510,256,16,15,28357,28294,0.08359,0.015626,0.023396,0.021933,0.029244,0.035824,0.021933,0.023396,7.595756,100,100,0.099058,2365,1.850055,1.196078,1.390625,1,1,610,356,16,15,40,61,34,3.567827,2.082207,0.044598,0.024858,341,330,1031,797,2600,0,120,1240,0,0,0,120,1,1,1,2097,1480,0,7510,873,5192,1840,0.001415,0,0.074073,"Tesla-K40"
"56",512,0,3.8624e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,480909,256,240,1,2365,1383,510,256,16,15,28259,28258,0.083386,0.015624,0.023398,0.021936,0.076043,0.034366,0.021936,0.023398,7.595756,100,100,0.097881,2365,1.825182,1.196078,1.390625,1,1,610,356,16,15,104,80,34,3.568177,2.082412,0.058495,0.02486,341,330,1031,797,2600,0,120,1240,0,0,0,120,1,1,1,2081,1480,0,7510,873,5192,1840,0.001408,0,0.073077,"Tesla-K40"
"59",512,0,3.8368e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,482160,256,240,1,2365,1378,510,256,16,15,29379,28310,0.083539,0.015625,0.023366,0.021905,0.076669,0.032858,0.021905,0.023366,7.595756,100,100,0.098641,2365,1.840928,1.196078,1.390625,1,1,610,356,16,15,105,197,39,3.563281,2.079554,0.143846,0.028477,341,330,1031,797,2600,0,120,1240,0,0,0,120,1,1,1,2091,1480,0,7510,873,5192,1840,0.001404,0,0.073637,"Tesla-K40"
"62",512,0,3.8368e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,502116,256,240,1,2365,1374,510,256,16,15,29366,29366,0.083619,0.015625,0.023345,0.021886,0.072954,0.035747,0.021886,0.023345,7.595756,100,100,0.093306,2365,1.7403,1.196078,1.390625,1,1,610,356,16,15,100,81,35,3.560141,2.077722,0.059093,0.025534,341,330,1031,797,2600,0,120,1240,0,0,0,120,1,1,1,2094,1480,0,7510,873,5192,1840,0.001348,0,0.069612,"Tesla-K40"
"65",512,0,3.8336e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,479844,256,240,1,2365,1374,510,256,16,15,28329,28416,0.083225,0.015624,0.023434,0.021969,0.066639,0.032953,0.021969,0.023434,7.595756,100,100,0.098382,2365,1.835209,1.196078,1.390625,1,1,610,356,16,15,91,62,31,3.573613,2.085584,0.045402,0.022701,341,330,1033,797,2600,0,120,1240,0,0,0,120,1,1,1,2087,1480,0,7510,873,5192,1840,0.001411,0,0.073479,"Tesla-K40"
"68",512,0,3.8528e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,478152,256,240,1,2365,1382,510,256,16,15,29253,29252,0.08359,0.015624,0.023438,0.021973,0.027832,0.034424,0.021973,0.023438,7.595756,100,100,0.098908,2365,1.846586,1.196078,1.390625,1,1,610,356,16,15,38,119,37,3.574228,2.085943,0.087158,0.0271,341,330,1031,797,2600,0,120,1240,0,0,0,120,1,1,1,2094,1480,0,7510,873,5192,1840,0.001416,0,0.073863,"Tesla-K40"
"71",512,0,3.84e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,478101,256,240,1,2365,1377,510,256,16,15,28344,28288,0.083601,0.015624,0.023397,0.021935,0.029247,0.035827,0.021935,0.023397,7.595756,100,100,0.098711,2365,1.84178,1.196078,1.390625,1,1,610,356,16,15,40,101,32,3.56809,2.082361,0.073848,0.023397,341,330,1032,797,2600,0,120,1240,0,0,0,120,1,1,1,2094,1480,0,7510,873,5192,1840,0.001416,0,0.073742,"Tesla-K40"
"74",512,0,3.8368e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,478734,256,240,1,2365,1383,510,256,16,15,29640,28306,0.079716,0.015626,0.023372,0.021911,0.063541,0.034327,0.021911,0.023372,7.595756,100,100,0.098801,2365,1.844797,1.196078,1.390625,1,1,610,356,16,15,87,66,36,3.564155,2.080064,0.048204,0.026293,341,330,1032,797,2600,0,120,1240,0,0,0,120,1,1,1,2093,1480,0,7510,873,5192,1840,0.001414,0,0.073862,"Tesla-K40"
"77",512,0,3.8368e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,494661,256,240,1,2365,1386,510,256,16,15,29448,30236,0.078218,0.015625,0.023389,0.021927,0.113289,0.034352,0.021927,0.023389,7.595756,100,100,0.095177,2365,1.776913,1.196078,1.390625,1,1,610,356,16,15,155,51,31,3.566777,2.081594,0.037276,0.022658,341,330,1030,797,2600,0,120,1240,0,0,0,120,1,1,1,2091,1480,0,7510,873,5192,1840,0.001369,0,0.071144,"Tesla-K40"
"80",512,0,3.872e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,477399,256,240,1,2365,1383,510,256,16,15,28319,28270,0.083655,0.015624,0.02339,0.021928,0.069439,0.034354,0.021928,0.02339,7.595756,100,100,0.09919,2365,1.851622,1.196078,1.390625,1,1,610,356,16,15,95,76,33,3.566952,2.081697,0.055551,0.024121,341,330,1032,797,2600,0,120,1240,0,0,0,120,1,1,1,2095,1480,0,7510,873,5192,1840,0.001418,0,0.074136,"Tesla-K40"
"83",512,0,3.8336e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,493299,256,240,1,2365,1383,510,256,16,15,28337,28324,0.083498,0.015625,0.023409,0.021946,0.065107,0.032919,0.021946,0.023409,7.595756,100,100,0.095522,2365,1.78273,1.196078,1.390625,1,1,610,356,16,15,89,85,32,3.569929,2.083434,0.062181,0.023409,341,330,1031,797,2600,0,120,1240,0,0,0,120,1,1,1,2091,1480,0,7510,873,5192,1840,0.001373,0,0.071309,"Tesla-K40"
"86",512,0,3.8496e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,478506,256,240,1,2365,1374,510,256,16,15,28340,28340,0.083569,0.015625,0.023405,0.021943,0.068753,0.034377,0.021943,0.023405,7.595756,100,100,0.098998,2365,1.847604,1.196078,1.390625,1,1,610,356,16,15,94,85,32,3.569316,2.083076,0.06217,0.023405,341,330,1027,797,2600,0,120,1240,0,0,0,120,1,1,1,2094,1480,0,7510,873,5192,1840,0.001415,0,0.073904,"Tesla-K40"
"89",512,0,3.8592e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,478143,256,240,1,2365,1384,510,256,16,15,29460,28292,0.083593,0.015626,0.023376,0.021915,0.057708,0.032872,0.021915,0.023376,7.595756,100,100,0.099085,2365,1.850118,1.196078,1.390625,1,1,610,356,16,15,79,126,31,3.564766,2.080421,0.092041,0.022645,341,330,1030,797,2600,0,120,1240,0,0,0,120,1,1,1,2095,1480,0,7510,873,5192,1840,0.001416,0,0.074075,"Tesla-K40"
"92",512,0,3.872e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,493818,256,240,1,2365,1383,510,256,16,15,29457,29458,0.080971,0.015626,0.023391,0.021929,0.066518,0.034356,0.021929,0.023391,7.595756,100,100,0.095331,2365,1.77872,1.196078,1.390625,1,1,610,356,16,15,91,101,32,3.567127,2.081799,0.073828,0.023391,341,330,1032,797,2600,0,120,1240,0,0,0,120,1,1,1,2089,1480,0,7510,873,5192,1840,0.001371,0,0.071217,"Tesla-K40"
"95",512,0,3.8144e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,475011,256,240,1,2365,1365,510,256,16,15,28036,28036,0.084353,0.015624,0.023657,0.022178,0.005174913,0.034746,0.022178,0.023657,7.595756,100,100,0.099319,2365,1.85063,1.196078,1.390625,1,1,610,356,16,15,7,75,32,3.607653,2.10545,0.055445,0.023657,341,330,1025,797,2600,0,120,1240,0,0,0,120,1,1,1,2075,1480,0,7510,873,5192,1840,0.001425,0,0.074097,"Tesla-K40"
"98",512,0,3.8368e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,475092,256,240,1,2365,1373,510,256,16,15,28239,28162,0.083975,0.015624,0.023576,0.022103,0.013998,0.036101,0.022103,0.023576,7.595756,100,100,0.099043,2365,1.845494,1.196078,1.390625,1,1,610,356,16,15,19,95,33,3.595346,2.098267,0.069991,0.024313,341,330,1028,797,2600,0,120,1240,0,0,0,120,1,1,1,2075,1480,0,7510,873,5192,1840,0.001425,0,0.07382,"Tesla-K40"
"101",512,0,3.8464e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,476469,256,240,1,2365,1368,510,256,16,15,28172,28172,0.083952,0.015625,0.023519,0.022049,0.043363,0.036014,0.022049,0.023519,7.595756,100,100,0.098815,2365,1.843011,1.196078,1.390625,1,1,610,356,16,15,59,82,40,3.586656,2.093196,0.060268,0.029399,341,330,1025,797,2600,0,120,1240,0,0,0,120,1,1,1,2077,1480,0,7510,873,5192,1840,0.001421,0,0.073791,"Tesla-K40"
"104",512,0,3.8464e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,474483,256,240,1,2365,1372,510,256,16,15,28033,28040,0.084257,0.015626,0.023575,0.022102,0.003683665,0.033153,0.022102,0.023575,7.595756,100,100,0.099394,2365,1.853402,1.196078,1.390625,1,1,610,356,16,15,5,96,40,3.595257,2.098216,0.070726,0.029469,341,330,1025,797,2600,0,120,1240,0,0,0,120,1,1,1,2075,1480,0,7510,873,5192,1840,0.001427,0,0.074207,"Tesla-K40"
"107",512,0,3.824e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,492861,256,240,1,2365,1366,510,256,16,15,28041,28040,0.079958,0.015624,0.023622,0.022146,0.050935,0.033219,0.022146,0.023622,7.595756,100,100,0.09504,2365,1.772608,1.196078,1.390625,1,1,610,356,16,15,69,85,35,3.602381,2.102373,0.062746,0.025837,341,330,1025,797,2600,0,120,1240,0,0,0,120,1,1,1,2077,1480,0,7510,873,5192,1840,0.001374,0,0.070973,"Tesla-K40"
"110",512,0,3.8272e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,473937,256,240,1,2365,1371,510,256,16,15,28033,28032,0.084299,0.015625,0.02359,0.022116,0.009583451,0.036122,0.022116,0.02359,7.595756,100,100,0.099312,2365,1.850498,1.196078,1.390625,1,1,610,356,16,15,13,93,40,3.59748,2.099513,0.068559,0.029488,341,330,1025,797,2600,0,120,1240,0,0,0,120,1,1,1,2075,1480,0,7510,873,5192,1840,0.001429,0,0.07402,"Tesla-K40"
"113",512,0,3.8208e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,493932,256,240,1,2365,1364,510,256,16,15,28168,28168,0.083966,0.015625,0.023546,0.022075,0.050772,0.033112,0.022075,0.023546,7.595756,100,100,0.09469,2365,1.764365,1.196078,1.390625,1,1,610,356,16,15,69,148,35,3.590819,2.095625,0.108902,0.025754,341,330,1026,797,2600,0,120,1240,0,0,0,120,1,1,1,2074,1480,0,7510,873,5192,1840,0.001371,0,0.070643,"Tesla-K40"
"116",512,0,3.8432e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,474153,256,240,1,2365,1365,510,256,16,15,28046,29058,0.081389,0.015625,0.023606,0.022131,0.042049,0.034672,0.022131,0.023606,7.595756,100,100,0.099184,2365,1.847892,1.196078,1.390625,1,1,610,356,16,15,57,84,40,3.599974,2.100968,0.061967,0.029508,341,330,1025,797,2600,0,120,1240,0,0,0,120,1,1,1,2074,1480,0,7510,873,5192,1840,0.001428,0,0.073987,"Tesla-K40"
"119",512,0,3.8464e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,475647,256,240,1,2365,1371,510,256,16,15,29312,29080,0.081327,0.015625,0.023592,0.022117,0.049395,0.03465,0.022117,0.023592,7.595756,100,100,0.098906,2365,1.844946,1.196078,1.390625,1,1,610,356,16,15,67,61,43,3.597747,2.099669,0.044972,0.031701,341,330,1025,797,2600,0,120,1240,0,0,0,120,1,1,1,2078,1480,0,7510,873,5192,1840,0.001423,0,0.073869,"Tesla-K40"
"122",512,0,3.8336e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,474429,256,240,1,2365,1373,510,256,16,15,28071,28040,0.084344,0.015625,0.023488,0.02202,0.015414,0.034499,0.02202,0.023488,7.595756,100,100,0.099426,2365,1.854227,1.196078,1.390625,1,1,610,356,16,15,21,124,31,3.581975,2.090464,0.091017,0.022754,341,330,1026,797,2600,0,120,1240,0,0,0,120,1,1,1,2078,1480,0,7510,873,5192,1840,0.001427,0,0.07424,"Tesla-K40"
"125",512,0,3.8304e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,475827,256,240,1,2365,1366,510,256,16,15,28167,28032,0.084368,0.015625,0.023578,0.022104,0.05084,0.036103,0.022104,0.023578,7.595756,100,100,0.098903,2365,1.844881,1.196078,1.390625,1,1,610,356,16,15,69,100,40,3.595612,2.098423,0.073681,0.029472,341,330,1026,797,2600,0,120,1240,0,0,0,120,1,1,1,2078,1480,0,7510,873,5192,1840,0.001423,0,0.073866,"Tesla-K40"
"128",512,0,3.84e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,474060,256,240,1,2365,1365,510,256,16,15,28039,28040,0.084338,0.015624,0.023644,0.022166,0.00517209,0.034727,0.022166,0.023644,7.595756,100,100,0.09924,2365,1.848946,1.196078,1.390625,1,1,610,356,16,15,7,65,32,3.605686,2.104302,0.048027,0.023644,341,330,1025,797,2600,0,120,1240,0,0,0,120,1,1,1,2075,1480,0,7510,873,5192,1840,0.001428,0,0.074029,"Tesla-K40"
"131",512,0,3.8496e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,475716,256,240,1,2365,1371,510,256,16,15,28160,28160,0.084392,0.015625,0.023599,0.022124,0.005162235,0.034661,0.022124,0.023599,7.595756,100,100,0.098903,2365,1.844881,1.196078,1.390625,1,1,610,356,16,15,7,56,31,3.598816,2.100292,0.041298,0.022861,341,330,1026,797,2600,0,120,1240,0,0,0,120,1,1,1,2076,1480,0,7510,873,5192,1840,0.001423,0,0.073795,"Tesla-K40"
"134",512,0,3.8496e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,473874,256,240,1,2365,1366,510,256,16,15,28033,28034,0.084365,0.015626,0.023537,0.022066,0.053694,0.036041,0.022066,0.023537,7.595756,100,100,0.099383,2365,1.851389,1.196078,1.390625,1,1,610,356,16,15,73,134,37,3.589401,2.094798,0.098561,0.027215,341,330,1025,797,2600,0,120,1240,0,0,0,120,1,1,1,2076,1480,0,7510,873,5192,1840,0.001429,0,0.074056,"Tesla-K40"
"137",512,0,3.824e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,474000,256,240,1,2365,1366,510,256,16,15,28166,28066,0.084266,0.015625,0.023574,0.022101,0.008103661,0.034625,0.022101,0.023574,7.595756,100,100,0.099312,2365,1.850498,1.196078,1.390625,1,1,610,356,16,15,11,111,32,3.595079,2.098112,0.081773,0.023574,341,330,1028,797,2600,0,120,1240,0,0,0,120,1,1,1,2075,1480,0,7510,873,5192,1840,0.001428,0,0.074091,"Tesla-K40"
"140",512,0,3.8144e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,493506,256,240,1,2365,1373,510,256,16,15,28036,28038,0.084347,0.015624,0.023615,0.022139,0.056824,0.034685,0.022139,0.023615,7.595756,100,100,0.095462,2365,1.781127,1.196078,1.390625,1,1,610,356,16,15,77,104,41,3.601311,2.101749,0.076749,0.030257,341,330,1026,797,2600,0,120,1240,0,0,0,120,1,1,1,2075,1480,0,7510,873,5192,1840,0.001372,0,0.071314,"Tesla-K40"
"143",512,0,3.8528e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,477639,256,240,1,2365,1365,510,256,16,15,28030,28030,0.084374,0.015625,0.023566,0.022093,0.006627975,0.036086,0.022093,0.023566,7.595756,100,100,0.099386,2365,1.851455,1.196078,1.390625,1,1,610,356,16,15,9,107,36,3.593835,2.097386,0.078799,0.026512,341,330,1027,797,2600,0,120,1240,0,0,0,120,1,1,1,2076,1480,0,7510,873,5192,1840,0.001418,0,0.074058,"Tesla-K40"
"146",768,0,4.032e-05,1,1,16,1,36,1024,2,"lud_diagonal",9,479754,256,240,1,2365,1368,510,256,16,15,28492,29580,0.082907,0.015626,0.023227,0.021776,0.042826,0.034115,0.021776,0.023227,7.595756,100,100,0.098002,2365,1.826544,1.196078,1.390625,1,1,610,356,16,15,59,105,42,3.542192,2.067247,0.076215,0.030486,341,330,1026,797,2600,0,120,1240,0,0,0,120,1,1,1,2077,1480,0,7510,873,5192,1840,0.001411,0,0.073132,"Tesla-K40"
