"","input.size.1","input.size.2","duration","grid.x","grid.y","block.x","block.y","registers.per.thread","static.smem","device","name","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operation.single_precision_mul.","floating_point_operations.single_precision_fma.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle","gpu_name"
"68",512,0,2.3745e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,556164,256,240,1,2424,1875,510,256,16,15,19535,19544,0.124066,0.015625,0.048385,0.045361,0,0,0.045361,0.048385,11.555118,100,100,0.124341,2424,2.754031,1.494118,1.984375,4,2,762,508,64,30,0,71,36,4.6087,3.072467,0.107355,0.054433,321,321,860,829,2600,0,120,1240,0,0,0,120,1,0,1,2152,1480,0,8203,2018,5192,2515,0.001826,0,0.110161,"TitanX"
"71",512,0,2.3681e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,625792,256,240,1,2424,1875,510,256,16,15,22420,19548,0.10889,0.015625,0.048393,0.045368,0,0,0.045368,0.048393,11.555118,100,100,0.108341,2424,2.399643,1.494118,1.984375,4,2,762,508,64,30,0,239,36,4.609402,3.072934,0.361433,0.054442,321,321,860,829,2600,0,120,1240,0,0,0,120,1,0,1,2152,1480,0,8203,2018,5192,2515,0.001623,0,0.095986,"TitanX"
"74",512,0,2.3553e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,556072,256,240,1,2424,1875,510,256,16,15,19542,19540,0.124053,0.015625,0.048273,0.045256,0,0,0.045256,0.048273,11.555118,100,100,0.124309,2424,2.753327,1.494118,1.984375,4,2,762,508,64,30,0,63,36,4.597969,3.065313,0.095037,0.054307,321,321,860,829,2600,0,120,1240,0,0,0,120,1,0,1,2152,1480,0,8203,2018,5192,2515,0.001826,0,0.110133,"TitanX"
"77",512,0,2.3553e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,621672,256,240,1,2424,1875,510,256,16,15,22250,19540,0.109559,0.015625,0.04843,0.045403,0,0.006053691,0.045403,0.04843,11.555118,100,100,0.124296,2424,2.753045,1.494118,1.984375,4,2,762,508,64,30,0,71,36,4.612913,3.075275,0.107453,0.054483,321,321,860,829,2600,0,120,1240,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0.001634,0,0.110122,"TitanX"
"80",512,0,2.3937e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,556020,256,240,1,2424,1875,510,256,16,15,19542,19544,0.124047,0.015625,0.048388,0.045364,0,0,0.045364,0.048388,11.555118,100,100,0.124296,2424,2.753045,1.494118,1.984375,4,2,762,508,64,30,0,63,36,4.608934,3.072623,0.095263,0.054436,321,321,860,829,2600,0,120,1240,0,0,0,120,1,0,1,2152,1480,0,8203,2018,5192,2515,0.001827,0,0.110122,"TitanX"
"83",512,0,2.3712e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,557388,256,240,1,2424,1875,510,256,16,15,19537,22014,0.109649,0.015625,0.0483,0.045281,0,0.006037441,0.045281,0.0483,11.555118,100,100,0.109538,2424,2.426156,1.494118,1.984375,4,2,762,508,64,30,0,63,36,4.600531,3.06702,0.09509,0.054337,321,321,860,829,2600,0,120,1240,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0.001822,0,0.097046,"TitanX"
"86",512,0,2.3617e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,619132,256,240,1,2424,1875,510,256,16,15,22122,19538,0.12406,0.015625,0.04826,0.045244,0,0.006032553,0.045244,0.04826,11.555118,100,100,0.109454,2424,2.424297,1.494118,1.984375,4,2,762,508,64,30,0,239,36,4.596806,3.064537,0.360445,0.054293,321,321,860,829,2600,0,120,1240,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0.00164,0,0.096972,"TitanX"
"89",512,0,2.3809e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,618660,256,240,1,2424,1875,510,256,16,15,22123,19538,0.109569,0.015625,0.048329,0.045308,0,0.012082,0.045308,0.048329,11.555118,100,100,0.124315,2424,2.753467,1.494118,1.984375,4,2,762,508,64,30,0,71,36,4.603328,3.068886,0.10723,0.05437,321,321,860,829,2600,0,120,1240,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0.001642,0,0.110139,"TitanX"
"92",512,0,2.3617e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,557076,256,240,1,2424,1875,510,256,16,15,19545,19536,0.108753,0.015624,0.048229,0.045214,0,0.006028587,0.045214,0.048229,11.555118,100,100,0.109301,2424,2.420915,1.494118,1.984375,4,2,762,508,64,30,0,71,36,4.593784,3.062522,0.107007,0.054257,321,321,860,829,2600,0,120,1240,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0.001823,0,0.096837,"TitanX"
"95",512,0,2.3617e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,624040,256,240,1,2424,1875,510,256,16,15,22317,19540,0.109042,0.015626,0.048361,0.045338,0,0.006045096,0.045338,0.048361,11.555118,100,100,0.108841,2424,2.410718,1.494118,1.984375,4,2,762,508,64,30,0,63,36,4.606363,3.070909,0.09521,0.054406,321,321,860,829,2600,0,120,1240,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0.001627,0,0.096429,"TitanX"
"98",512,0,2.4033e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,631068,256,240,1,2424,1875,510,256,16,15,22365,22318,0.108384,0.015625,0.048361,0.045338,0,0.006045096,0.045338,0.048361,11.555118,100,100,0.124252,2424,2.752059,1.494118,1.984375,4,2,762,508,64,30,0,63,36,4.606363,3.070909,0.09521,0.054406,321,321,860,829,2600,0,120,1240,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0.001609,0,0.110082,"TitanX"
"101",512,0,2.3681e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,623360,256,240,1,2424,1875,510,256,16,15,22340,22322,0.109441,0.015625,0.048371,0.045347,0,0,0.045347,0.048371,11.555118,100,100,0.124296,2424,2.753045,1.494118,1.984375,4,2,762,508,64,30,0,239,36,4.607298,3.071532,0.361268,0.054417,321,321,860,829,2600,0,120,1240,0,0,0,120,1,0,1,2152,1480,0,8203,2018,5192,2515,0.001629,0,0.110122,"TitanX"
"104",512,0,2.3745e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,622544,256,240,1,2424,1875,510,256,16,15,19542,19542,0.110017,0.015624,0.048275,0.045258,0,0,0.045258,0.048275,11.555118,100,100,0.108505,2424,2.403288,1.494118,1.984375,4,2,762,508,64,30,0,71,36,4.598202,3.065468,0.10711,0.054309,321,321,860,829,2600,0,120,1240,0,0,0,120,1,0,1,2152,1480,0,8203,2018,5192,2515,0.001631,0,0.096132,"TitanX"
"107",512,0,2.3648e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,623820,256,240,1,2424,1875,510,256,16,15,22317,19538,0.107892,0.015626,0.048212,0.045198,0,0.001506613,0.045198,0.048212,11.555118,100,100,0.108841,2424,2.410718,1.494118,1.984375,4,2,762,508,64,30,0,63,36,4.592158,3.061439,0.094917,0.054238,321,321,860,829,2600,0,120,1240,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0.001628,0,0.096429,"TitanX"
"110",512,0,2.3649e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,622700,256,240,1,2424,1875,510,256,16,15,22260,19536,0.109515,0.015625,0.048356,0.045334,0,0.006044482,0.045334,0.048356,11.555118,100,100,0.109119,2424,2.416891,1.494118,1.984375,4,2,762,508,64,30,0,63,36,4.605896,3.070597,0.095201,0.0544,321,321,860,829,2600,0,120,1240,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0.001631,0,0.096676,"TitanX"
"113",512,0,2.3745e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,556812,256,240,1,2424,1875,510,256,16,15,19535,19534,0.124085,0.015624,0.048363,0.045341,0,0.012091,0.045341,0.048363,11.555118,100,100,0.124347,2424,2.754172,1.494118,1.984375,4,2,762,508,64,30,0,63,36,4.606597,3.071064,0.095215,0.054409,321,321,860,829,2600,0,120,1240,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0.001824,0,0.110167,"TitanX"
"116",512,0,2.3809e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,623124,256,240,1,2424,1875,510,256,16,15,22317,22256,0.124091,0.015624,0.048224,0.04521,0,0.006027977,0.04521,0.048224,11.555118,100,100,0.124315,2424,2.753467,1.494118,1.984375,4,2,762,508,64,30,0,239,36,4.593319,3.062213,0.360172,0.054252,321,321,860,829,2600,0,120,1240,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0.00163,0,0.110139,"TitanX"
"119",512,0,2.3873e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,556280,256,240,1,2424,1875,510,256,16,15,19535,23766,0.124079,0.015624,0.04826,0.045244,37.064008,0.102553,0.045244,0.04826,11.555118,100,100,0.124341,2424,2.754031,1.494118,1.984375,4,2,762,508,64,30,24,239,36,4.596806,3.064537,0.360445,0.054293,321,321,860,829,2600,0,120,1240,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0.001826,0,0.110161,"TitanX"
"122",512,0,2.3648e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,619836,256,240,1,2424,1875,510,256,16,15,22195,22338,0.12406,0.015626,0.048393,0.045368,0,0.078638,0.045368,0.048393,11.555118,100,100,0.109026,2424,2.41483,1.494118,1.984375,4,2,762,508,64,30,0,239,36,4.609402,3.072934,0.361433,0.054442,321,321,860,829,2600,0,120,1240,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0.001639,0,0.096593,"TitanX"
"125",512,0,2.3553e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,619656,256,240,1,2424,1875,510,256,16,15,22184,22178,0.12406,0.015624,0.048363,0.045341,0,0,0.045341,0.048363,11.555118,100,100,0.124341,2424,2.754031,1.494118,1.984375,4,2,762,508,64,30,0,71,36,4.606597,3.071064,0.107306,0.054409,321,321,860,829,2600,0,120,1240,0,0,0,120,1,0,1,2152,1480,0,8203,2018,5192,2515,0.001639,0,0.110161,"TitanX"
"128",512,0,2.3745e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,556460,256,240,1,2424,1875,510,256,16,15,19537,22886,0.109758,0.015626,0.048378,0.045354,0,0.217701,0.045354,0.048378,11.555118,100,100,0.124309,2424,2.753327,1.494118,1.984375,4,2,762,508,64,30,0,79,36,4.607999,3.071999,0.119433,0.054425,321,321,860,829,2600,0,120,1240,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0.001825,0,0.110133,"TitanX"
"131",512,0,2.3585e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,556232,256,240,1,2424,1875,510,256,16,15,19535,19536,0.124072,0.015625,0.048346,0.045324,0,0,0.045324,0.048346,11.555118,100,100,0.124303,2424,2.753186,1.494118,1.984375,4,2,762,508,64,30,0,71,36,4.604962,3.069975,0.107268,0.054389,321,321,860,829,2600,0,120,1240,0,0,0,120,1,0,1,2152,1480,0,8203,2018,5192,2515,0.001826,0,0.110127,"TitanX"
"134",512,0,2.3585e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,622360,256,240,1,2424,1875,510,256,16,15,22238,22374,0.109783,0.015624,0.0484,0.045375,0,0.006050004,0.045375,0.0484,11.555118,100,100,0.124265,2424,2.752341,1.494118,1.984375,4,2,762,508,64,30,0,63,36,4.610103,3.073402,0.095288,0.05445,321,321,860,829,2600,0,120,1240,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0.001632,0,0.110094,"TitanX"
"137",512,0,2.3905e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,557064,256,240,1,2424,1875,510,256,16,15,19541,19546,0.124072,0.015625,0.048346,0.045324,0,0.006043256,0.045324,0.048346,11.555118,100,100,0.108467,2424,2.402429,1.494118,1.984375,4,2,762,508,64,30,0,71,36,4.604962,3.069975,0.107268,0.054389,321,321,860,829,2600,0,120,1240,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0.001823,0,0.096097,"TitanX"
"140",512,0,2.3616e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,556828,256,240,1,2424,1875,510,256,16,15,19558,22200,0.106987,0.015625,0.048339,0.045318,0,0,0.045318,0.048339,11.555118,100,100,0.109061,2424,2.415589,1.494118,1.984375,4,2,762,508,64,30,0,63,36,4.604262,3.069508,0.095167,0.054381,321,321,860,829,2600,0,120,1240,0,0,0,120,1,0,1,2152,1480,0,8203,2018,5192,2515,0.001824,0,0.096624,"TitanX"
"143",512,0,2.3745e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,556056,256,240,1,2424,1875,510,256,16,15,19536,22194,0.124009,0.015626,0.048393,0.045368,0,0,0.045368,0.048393,11.555118,100,100,0.124277,2424,2.752622,1.494118,1.984375,4,2,762,508,64,30,0,231,36,4.609402,3.072934,0.349335,0.054442,321,321,860,829,2600,0,120,1240,0,0,0,120,1,0,1,2152,1480,0,8203,2018,5192,2515,0.001826,0,0.110105,"TitanX"
"146",768,0,2.4737e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,685260,256,240,1,2424,1875,510,256,16,15,24895,24896,0.122375,0.015626,0.047868,0.044876,0.134629,0.215406,0.044876,0.047868,11.555118,100,100,0.121791,2424,2.697553,1.494118,1.984375,4,2,762,508,64,30,90,63,36,4.559428,3.039618,0.09424,0.053852,321,321,860,829,2600,0,120,1240,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0.001482,0,0.107902,"TitanX"
"149",768,0,2.3808e-05,1,1,16,1,38,1024,6,"lud_diagonal",9,690360,256,240,1,2424,1875,510,256,16,15,19933,19828,0.121607,0.015625,0.047919,0.044924,0.053908,0.197664,0.044924,0.047919,11.555118,100,100,0.103269,2424,2.287318,1.494118,1.984375,4,2,762,508,64,30,36,71,36,4.564239,3.042826,0.106319,0.053908,321,321,860,829,2600,0,120,1240,0,0,0,120,1,1,1,2152,1480,0,8203,2018,5192,2515,0.001471,0,0.091493,"TitanX"
