131072,"Tesla K40c (0)","1","7","dotProd(float*, float*, float*, int)",0.000000,0.000000,66.105293,0.613101,0.264271,68.559569,8.569945,66.105293,0.613101,0.148068,0.000000,0.000000,0.000000,0.000000,0.000000,31.400818,23.567351,68.559568,68.559569,0.000000,7.944652,100.000000,12.500000,62.023926,0.000000,68.559569,0.000000,0.000000,100.000000,0.000000,0.735475,293.625000,14.050322,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,8192,32,0,0,0,15008,11,32901,34,0.000000,0.000000,69.095191,38.564758,68.837841,72.844542,0.000000,0.000000,84.118242,16265,9728,14656,14656,270304,8160,0,131072,0,0,0,0,0,8.120738,32.418919,46.783483,0.000000,4.394445,0.514106,"Low (1)","Low (2)","Idle (0)","Low (2)","Idle (0)","Low (2)","Low (2)","Low (1)","Idle (0)",75168,86298,65959,0.000000,0,0.000000,0.000000,0.000000,0.000000,139232,0,1187840,0,196576,294880,196640,0,0.000000,0,0.000000,32768,32,0,68.559568,0,2604,5.448276,1.091007,5.809218,0.396349,0.000000,0.000000,0.868083,0.705433,0.000000
262144,"Tesla K40c (0)","1","7","dotProd(float*, float*, float*, int)",0.000000,0.000000,79.725350,0.479129,0.263662,75.702519,4.731407,79.725350,0.479129,0.247451,0.000000,0.000000,0.000000,0.000000,0.000000,87.041263,23.657037,37.851259,75.702519,0.000000,7.944652,100.000000,12.500000,5.560303,0.000000,75.702519,0.000000,0.000000,100.000000,0.000000,0.603347,453.625000,11.200272,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,16384,32,0,9,0,75352,20,65621,44,0.000000,0.000000,38.146973,21.291334,75.800705,52.045482,0.000000,10.645666,89.719964,29148,13824,22848,22848,532448,8160,0,262144,0,0,0,0,0,6.033282,26.250027,59.517382,0.000000,3.923930,0.310424,"Low (1)","Low (2)","Idle (0)","Mid (4)","Low (1)","Low (1)","Low (2)","Low (1)","Idle (0)",116128,144700,107446,0.000000,0,0.000000,0.000000,0.000000,0.000000,270304,0,1974272,0,327648,557024,196640,0,0.000000,0,0.000000,65536,32,0,37.851259,0,12642,14.603138,0.617251,2.872319,0.460936,0.000000,0.000000,0.475385,0.526283,0.000000
524288,"Tesla K40c (0)","1","7","dotProd(float*, float*, float*, int)",0.000000,0.000000,86.800330,0.438290,0.263865,86.749650,2.710926,86.800330,0.438290,0.276696,0.000000,0.000000,0.000000,0.000000,0.000000,105.814162,39.986166,21.687412,86.749650,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,86.749650,0.000000,0.000000,100.000000,0.000000,0.565561,773.625000,10.403546,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,32768,32,0,5,0,159877,59,131202,50,0.000000,0.000000,21.856845,12.199170,86.835690,33.886581,0.000000,3.388658,93.972168,50604,22016,39232,39232,1056736,8160,0,524288,0,0,0,0,0,4.296122,24.550697,65.513734,0.000000,3.068311,0.223787,"Low (1)","Low (2)","Idle (0)","Mid (4)","Low (1)","Low (1)","Low (2)","Low (1)","Idle (0)",198048,252847,186097,0.000000,0,0.000000,0.000000,0.000000,0.000000,532448,0,3547136,0,589792,1081312,196640,0,0.000000,0,0.000000,131072,32,0,21.687412,0,28833,19.083043,0.435687,1.555198,0.533860,0.000000,0.000000,0.356464,0.474448,0.000000
1048576,"Tesla K40c (0)","1","7","dotProd(float*, float*, float*, int)",0.000000,0.000000,90.922283,0.423935,0.265807,94.208229,1.472003,90.922283,0.423935,0.298073,0.000000,0.000000,0.000000,0.000000,0.000000,115.219139,8.832021,11.776028,94.208229,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,94.208229,0.000000,0.000000,100.000000,0.000000,0.548458,1413.625000,10.029891,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,65536,32,0,11,0,320609,24,262318,52,0.000000,0.000000,11.868029,6.624016,94.270760,19.136046,0.000000,4.048009,96.701189,93255,38400,72000,72000,2105312,8160,0,1048576,0,0,0,0,0,4.188282,23.526247,68.834570,0.000000,1.793922,0.164676,"Low (1)","Low (2)","Idle (0)","Mid (5)","Low (1)","Low (1)","Low (2)","Low (1)","Idle (0)",361888,470093,343872,0.000000,0,0.000000,0.000000,0.000000,0.000000,1056736,0,6692864,0,1114080,2129888,196640,0,0.000000,0,0.000000,262144,32,0,11.776028,0,58445,21.003723,0.382173,0.811425,0.581587,0.000000,0.000000,0.298705,0.450230,0.000000
2097152,"Tesla K40c (0)","1","7","dotProd(float*, float*, float*, int)",0.000000,0.000000,94.640959,0.413245,0.265966,97.948872,783.590820,94.640959,0.413245,0.311528,0.000000,0.000000,0.000000,0.000000,0.000000,120.436528,11.287077,6.121804,97.948872,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,97.948872,0.000000,0.000000,100.000000,0.000000,0.543391,2693.625000,9.903242,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,131072,32,0,6,0,644657,59,524476,54,0.000000,0.000000,6.169631,3.443515,97.983995,10.330544,0.000000,1.147838,98.268771,179598,71168,137536,137536,4202464,8160,0,2097152,0,0,0,0,0,4.149803,22.967352,70.318162,0.000000,1.434166,0.134982,"Low (1)","Low (2)","Idle (0)","Mid (5)","Low (1)","Low (1)","Low (2)","Low (1)","Idle (0)",689568,904388,659320,0.000000,0,0.000000,0.000000,0.000000,0.000000,2105312,0,12984320,0,2162656,4227040,196640,0,0.000000,0,0.000000,524288,32,0,6.121804,0,120302,22.475138,0.320648,0.410296,0.622230,0.000000,0.000000,0.264592,0.440099,0.000000
4194304,"Tesla K40c (0)","1","7","dotProd(float*, float*, float*, int)",0.000000,0.000000,95.197238,0.408975,0.266409,100.891721,403.566406,95.197238,0.408975,0.317550,0.000000,0.000000,0.000000,0.000000,0.000000,124.655508,2.561704,3.152865,100.891721,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,100.891721,0.000000,0.000000,100.000000,0.000000,0.539441,5253.625000,9.814332,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,262144,32,0,9,0,1295555,26,1048714,44,0.000000,0.000000,3.177498,1.773487,100.904999,4.335191,0.000000,908.025391,99.112369,351316,136704,268608,268608,8396768,8160,0,4194304,0,0,0,0,0,4.157974,22.816787,71.285758,0.000000,0.838142,0.123939,"Low (1)","Low (2)","Idle (0)","Mid (5)","Low (1)","Low (1)","Low (2)","Low (1)","Idle (0)",1344928,1772010,1289738,0.000000,0,0.000000,0.000000,0.000000,0.000000,4202464,0,25567232,0,4259808,8421344,196640,0,0.000000,0,0.000000,1048576,32,0,3.152865,0,246966,23.762536,0.316279,0.209866,0.633429,0.000000,0.000000,0.251256,0.434209,0.000000
8388608,"Tesla K40c (0)","1","7","dotProd(float*, float*, float*, int)",0.000000,0.000000,95.946670,0.404168,0.266471,101.155274,202.310547,95.946670,0.404168,0.321926,0.000000,0.000000,0.000000,0.000000,0.000000,125.427211,1.382982,1.580551,101.155274,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,101.155274,0.000000,0.000000,100.000000,0.000000,0.532199,10373.625000,9.673183,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,524288,32,0,0,0,2600358,28,2097611,38,0.000000,0.000000,1.592899,910.397467,101.177414,1.876904,0.000000,0.000000,99.550468,695969,267776,530752,530752,16785376,8160,0,8388608,0,0,0,0,0,4.080931,22.497361,71.914211,0.000000,0.776026,0.109526,"Low (1)","Low (2)","Idle (0)","Mid (5)","Idle (0)","Low (1)","Low (2)","Low (1)","Idle (0)",2655648,3510266,2552087,0.000000,0,0.000000,0.000000,0.000000,0.000000,8396768,0,50733056,0,8454112,16809952,196640,0,0.000000,0,0.000000,2097152,32,0,1.580551,0,502828,24.253704,0.283435,0.103585,0.635863,0.000000,0.000000,0.234924,0.425851,0.000000
16777216,"Tesla K40c (0)","1","7","dotProd(float*, float*, float*, int)",0.000000,0.000000,96.876514,0.405514,0.266580,103.100181,103.099609,96.876514,0.405514,0.322408,0.000000,0.000000,0.000000,0.000000,0.000000,128.081457,489.725586,824.800781,103.100181,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,103.100181,0.000000,0.000000,100.000000,0.000000,0.536368,20613.625000,9.747900,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,1048576,32,0,1,0,5210588,19,4194727,49,0.000000,0.000000,831.245211,463.950815,103.110579,1.233376,0.000000,25.774414,99.773777,1380901,529920,1055040,1055040,33562592,8160,0,16777216,0,0,0,0,0,4.127103,22.634637,72.102655,0.000000,0.437537,0.111435,"Low (1)","Low (2)","Idle (0)","Mid (5)","Low (1)","Low (1)","Low (2)","Low (1)","Idle (0)",5277088,6976627,5071700,0.000000,0,0.000000,0.000000,0.000000,0.000000,16785376,0,101064704,0,16842720,33587168,196640,0,0.000000,0,0.000000,4194304,32,0,824.800781,0,1016279,24.981153,0.297258,0.052527,0.650969,0.000000,0.000000,0.236849,0.429216,0.000000
33554432,"Tesla K40c (0)","1","7","dotProd(float*, float*, float*, int)",0.000000,0.000000,96.330620,0.399034,0.266711,101.142097,50.570312,96.330620,0.399034,0.323610,0.000000,0.000000,0.000000,0.000000,0.000000,125.955888,505.709961,404.568359,101.142097,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,101.142097,0.000000,0.000000,100.000000,0.000000,0.528738,41093.625000,9.606157,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,2097152,32,0,9,0,10446635,40,8389808,42,0.000000,0.000000,407.729076,227.569716,101.156565,530.995117,0.000000,113.784180,99.886521,2756066,1054208,2103616,2103616,67117024,8160,0,33554432,0,0,0,0,0,4.032404,22.299577,72.560110,0.000000,0.473707,0.103997,"Low (1)","Low (2)","Idle (0)","Mid (5)","Low (1)","Low (1)","Low (2)","Low (1)","Idle (0)",10519968,13921172,10116834,0.000000,0,0.000000,0.000000,0.000000,0.000000,33562592,0,201728000,0,33619936,67141600,196640,0,0.000000,0,0.000000,8388608,32,0,404.568359,0,2057330,24.805387,0.276619,0.027614,0.639486,0.000000,0.000000,0.225973,0.421752,0.000000
67108864,"Tesla K40c (0)","1","7","dotProd(float*, float*, float*, int)",0.000000,0.000000,96.761379,0.402776,0.266734,102.383634,25.595703,96.761379,0.402776,0.323104,0.000000,0.000000,0.000000,0.000000,0.000000,127.645166,639.897461,204.766602,102.383634,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,102.383634,0.000000,0.000000,100.000000,0.000000,0.532909,82053.625000,9.682192,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,4194304,32,0,0,0,20916727,100,16777875,47,0.000000,0.000000,206.367012,115.181588,102.387656,300.750977,0.000000,0.000000,99.943168,5496369,2102784,4200768,4200768,134225888,8160,0,67108864,0,0,0,0,0,4.096618,22.467705,72.451458,0.000000,0.334082,0.108029,"Low (1)","Low (2)","Idle (0)","Mid (5)","Idle (0)","Low (1)","Low (2)","Low (1)","Idle (0)",21005728,27792754,20198353,0.000000,0,0.000000,0.000000,0.000000,0.000000,67117024,0,403054592,0,67174368,134250464,196640,0,0.000000,0,0.000000,16777216,32,0,204.766602,0,4138586,25.255887,0.294381,0.013712,0.648509,0.000000,0.000000,0.234015,0.426135,0.000000
134217728,"Tesla K40c (0)","1","7","dotProd(float*, float*, float*, int)",0.000000,0.000000,97.130271,0.396357,0.266705,100.990413,12.623047,97.130271,0.396357,0.323900,0.000000,0.000000,0.000000,0.000000,0.000000,126.064989,179.888672,100.990234,100.990413,0.000000,7.944652,100.000000,12.500000,0.000000,0.000000,100.990413,0.000000,0.000000,100.000000,0.000000,0.523154,163973.625000,9.502937,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0,0,4128,2304,8388608,32,0,10,0,41885551,57,33555572,52,0.000000,0.000000,101.779400,56.807107,100.993844,164.109375,0.000000,31.558594,99.971561,11001608,4199936,8395072,8395072,268443616,8160,0,134217728,0,0,0,0,0,3.994634,22.108569,72.852411,0.000000,0.449458,0.101033,"Low (1)","Low (2)","Idle (0)","Mid (5)","Low (1)","Low (1)","Low (2)","Low (1)","Idle (0)",41977248,55578556,40382709,0.000000,0,0.000000,0.000000,0.000000,0.000000,134225888,0,805707776,0,134283232,268468192,196640,0,0.000000,0,0.000000,33554432,32,0,100.990234,0,8328618,25.067048,0.268204,0.006446,0.639144,0.000000,0.000000,0.219244,0.416429,0.000000
