2.005584,2.764800e-05,,,,,,,,,,256.000000,8.830318,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.005658,2.720000e-05,,,,,,,,,,256.000000,8.975758,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.002873,1.018560e-04,,,,,,,,,,1.000000,9.587678,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.003146,1.021450e-04,,,,,,,,,,1.000000,9.560551,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.010888,7.444490e-04,,,,,,,,,,4.000000,5.247169,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.011789,6.560330e-04,,,,,,,,,,4.000000,5.954350,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.055853,2.832384e-03,,,,,,,,,,16.000000,5.516554,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.058809,2.562368e-03,,,,,,,,,,16.000000,6.097875,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.215217,0.010674,,,,,,,,,,64.000000,5.855322,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.226011,0.010751,,,,,,,,,,64.000000,5.813389,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.837209,0.041929,,,,,,,,,,256.000000,5.962409,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.879260,0.041637,,,,,,,,,,256.000000,6.004250,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
