2.000375,2.777600e-05,,,,,,,,,,256.000000,8.789625,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.000450,2.720000e-05,,,,,,,,,,256.000000,8.975758,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.002806,1.020160e-04,,,,,,,,,,1.000000,9.572641,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.003077,1.030410e-04,,,,,,,,,,1.000000,9.477417,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.037986,7.386870e-04,,,,,,,,,,4.000000,5.288099,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.038882,6.573430e-04,,,,,,,,,,4.000000,5.942484,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.050671,2.848797e-03,,,,,,,,,,16.000000,5.484771,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.053642,2.563486e-03,,,,,,,,,,16.000000,6.095216,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.204174,0.010784,,,,,,,,,,64.000000,5.795403,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.215081,0.010440,,,,,,,,,,64.000000,5.986776,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.818533,0.042275,,,,,,,,,,256.000000,5.913711,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.860929,0.041981,,,,,,,,,,256.000000,5.955074,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
