"","compute_version","gpu_id","gpu_name","l1_cache_used","max_clock_rate","num_of_cores","L2","bus","memory_clock","bandwith","AppName","AppId","Input.Size","Device","Context","Stream","Kernel","L1.Global.Hit.Rate","Branch.Efficiency","L1.Local.Hit.Rate","Multiprocessor.Activity","Executed.IPC","Achieved.Occupancy","Requested.Global.Load.Throughput","Requested.Global.Store.Throughput","Multiprocessor.Activity.1","Executed.IPC.1","Instruction.Replay.Overhead","Shared.Memory.Replay.Overhead","Global.Memory.Replay.Overhead","Global.Memory.Cache.Replay.Overhead","Texture.Cache.Hit.Rate","Texture.Cache.Throughput","Device.Memory.Read.Throughput","Device.Memory.Write.Throughput","Global.Store.Throughput","Global.Load.Throughput","Local.Memory.Cache.Replay.Overhead","Shared.Memory.Efficiency","Global.Memory.Load.Efficiency","Global.Memory.Store.Efficiency","L2.Hit.Rate..L1.Reads.","L2.Hit.Rate..Texture.Reads.","L2.Throughput..L1.Reads.","L2.Throughput..Texture.Reads.","Local.Memory.Overhead","Issued.IPC","Instructions.per.warp","Issue.Slot.Utilization","Local.Memory.Load.Transactions.Per.Request","Local.Memory.Store.Transactions.Per.Request","Shared.Memory.Load.Transactions.Per.Request","Shared.Memory.Store.Transactions.Per.Request","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Local.Load.Transactions","Local.Store.Transactions","Shared.Load.Transactions","Shared.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","System.Memory.Read.Transactions","System.Memory.Write.Transactions","Texture.Cache.Transactions","Device.Memory.Read.Transactions","Device.Memory.Write.Transactions","L2.Read.Transactions","L2.Write.Transactions","Local.Memory.Load.Throughput","Local.Memory.Store.Throughput","Shared.Memory.Load.Throughput","Shared.Memory.Store.Throughput","L2.Throughput..Reads.","L2.Throughput..Writes.","System.Memory.Read.Throughput","System.Memory.Write.Throughput","Issued.Control.Flow.Instructions","Executed.Control.Flow.Instructions","Issued.Load.Store.Instructions","Executed.Load.Store.Instructions","Floating.Point.Operations.Single.Precision.","Floating.Point.Operations.Single.Precision.Add.","Floating.Point.Operation.Single.Precision.Mul.","Floating.Point.Operations.Single.Precision.FMA.","Floating.Point.Operations.Double.Precision.","Floating.Point.Operations.Double.Precision.Add.","Floating.Point.Operations.Double.Precision.Mul.","Floating.Point.Operations.Double.Precison.FMA.","Floating.Point.Operations.Single.Precision.Special.","L1.Shared.Memory.Utilization","L2.Cache.Utilization","Texture.Cache.Utilization","Device.Memory.Utilization","System.Memory.Utilization","Load.Store.Function.Unit.Utilization","Arithmetic.Function.Unit.Utilization","Control.Flow.Function.Unit.Utilization","Texture.Function.Unit.Utilization","Instructions.Executed","Instructions.Issued","Issue.Slots","L2.Throughput..Atomic.requests.","FP.Instructions.Single.","FP.Instructions.Double.","Integer.Instructions","Bit.Convert.Instructions","Control.Flow.Instructions","Load.Store.Instructions","Misc.Instructions","Inter.Thread.Instructions","Atomic.Replay.Overhead","Atomic.Transactions","Atomic.Transactions.Per.Request","ECC.Transactions","ECC.Throughput","L2.Read.Transactions..L1.read.requests.","L2.Write.Transactions..L1.write.requests.","L2.Transactions..Texture.Reads.","L2.Throughput..L1.Writes.","L2.Transactions..Atomic.requests.","FLOP.Efficiency.Peak.Single.","FLOP.Efficiency.Peak.Double.","Eligible.Warps.Per.Active.Cycle","Atomic.Throughput","Device","Context","Stream","Kernel","tex0_cache_sector_queries","tex1_cache_sector_queries","tex2_cache_sector_queries","tex3_cache_sector_queries","tex0_cache_sector_misses","tex1_cache_sector_misses","tex2_cache_sector_misses","tex3_cache_sector_misses","fb_subp0_read_sectors","fb_subp1_read_sectors","fb_subp0_write_sectors","fb_subp1_write_sectors","l2_subp0_write_sector_misses","l2_subp1_write_sector_misses","l2_subp2_write_sector_misses","l2_subp3_write_sector_misses","l2_subp0_read_sector_misses","l2_subp1_read_sector_misses","l2_subp2_read_sector_misses","l2_subp3_read_sector_misses","l2_subp0_write_l1_sector_queries","l2_subp1_write_l1_sector_queries","l2_subp2_write_l1_sector_queries","l2_subp3_write_l1_sector_queries","l2_subp0_read_l1_sector_queries","l2_subp1_read_l1_sector_queries","l2_subp2_read_l1_sector_queries","l2_subp3_read_l1_sector_queries","l2_subp0_read_l1_hit_sectors","l2_subp1_read_l1_hit_sectors","l2_subp2_read_l1_hit_sectors","l2_subp3_read_l1_hit_sectors","l2_subp0_read_tex_sector_queries","l2_subp1_read_tex_sector_queries","l2_subp2_read_tex_sector_queries","l2_subp3_read_tex_sector_queries","l2_subp0_read_tex_hit_sectors","l2_subp1_read_tex_hit_sectors","l2_subp2_read_tex_hit_sectors","l2_subp3_read_tex_hit_sectors","l2_subp0_read_sysmem_sector_queries","l2_subp1_read_sysmem_sector_queries","l2_subp2_read_sysmem_sector_queries","l2_subp3_read_sysmem_sector_queries","l2_subp0_write_sysmem_sector_queries","l2_subp1_write_sysmem_sector_queries","l2_subp2_write_sysmem_sector_queries","l2_subp3_write_sysmem_sector_queries","l2_subp0_total_read_sector_queries","l2_subp1_total_read_sector_queries","l2_subp2_total_read_sector_queries","l2_subp3_total_read_sector_queries","l2_subp0_total_write_sector_queries","l2_subp1_total_write_sector_queries","l2_subp2_total_write_sector_queries","l2_subp3_total_write_sector_queries","elapsed_cycles_sm","gld_inst_8bit","gld_inst_16bit","gld_inst_32bit","gld_inst_64bit","gld_inst_128bit","gst_inst_8bit","gst_inst_16bit","gst_inst_32bit","gst_inst_64bit","gst_inst_128bit","prof_trigger_00","prof_trigger_01","prof_trigger_02","prof_trigger_03","prof_trigger_04","prof_trigger_05","prof_trigger_06","prof_trigger_07","atom_cas_count","warps_launched","threads_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","local_load","local_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","branch","divergent_branch","l1_local_load_hit","l1_local_load_miss","l1_local_store_hit","l1_local_store_miss","l1_global_load_hit","l1_global_load_miss","uncached_global_load_transaction","global_store_transaction","shared_load_replay","shared_store_replay","global_ld_mem_divergence_replays","global_st_mem_divergence_replays","local_load_transactions","local_store_transactions","l1_shared_load_transactions","l1_shared_store_transactions","X__l1_global_load_transactions","X__l1_global_store_transactions","atom_count","gred_count","Start","Duration","Grid.X","Grid.Y","Grid.Z","Block.X","Block.Y","Block.Z","Registers.Per.Thread","Static.SMem","Dynamic.SMem"
"97",3,1,"GTX-680",0,1058,1536,0.5,256,3004,"192,256","matMul_gpu",2,256,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,100,0,99.091073,1.034384,0.481484,33.808199,360.620787,99.091073,1.034384,0.625278,0,0.259334,0,0,0,361.633271,360.620787,360.620787,112.693996,0,0,30,100,99.677582,0,112.693996,0,"0.018858",1.681162,2973,37.237172,0,0,0,0,2.5,4,0,0,0,0,2621440,8192,0,12,0,8215,8192,2621510,8200,0,0,0,0,112.697005,360.972956,0,540.930664,603318,540672,3006133,1056768,33554432,0,0,16777216,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (6)","Mid (5)","Low (1)","Idle (0)",6088704,9895836,8767577,0,16777216,0,126484480,0,8454144,33619968,9306112,0,0,0,0,0,0,2621440,8688,0,382.455248,0,1.470992,0,2.243037,0,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,4103,4096,4096,4096,2048,2048,2048,2048,2052,2051,2048,3332,2048,2048,2048,2048,655360,655360,655360,655360,653312,653312,653312,653312,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,655380,655378,655410,655380,2048,2049,2048,2048,5952044,0,0,33554432,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,2048,65536,6088704,7636428,1126131,0,0,0,0,1048576,2048,5891046,181105514,1024,593295,0,0,0,0,0,0,0,2621440,8192,0,0,1572864,6144,0,0,0,0,3003829,8192,0,0,0.187608,0.000736329,32,32,1,8,8,1,17,0,0
"98",3,1,"GTX-680",0,1058,1536,0.5,256,3004,"192,256","matMul_gpu",2,512,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,100,0,99.45277,1.04191,0.490899,34.423882,183.594036,99.45277,1.04191,0.604473,0,0.260098,0,0,0,6.0656,185.992054,183.594036,114.746273,0,0,30,100,94.682655,0,114.746273,0,"0",1.671717,5917,37.125487,0,0,0,0,2.5,4,0,0,0,0,20971520,32768,0,5,0,1108575,33196,20971590,33104,0,0,0,0,114.746656,185.476592,0,28.686523,4465396,4259840,23859578,8421376,268435456,0,0,134217728,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (6)","Mid (5)","Low (1)","Idle (0)",48472064,77772104,69086518,0,134217728,0,1009254400,0,67371008,268697600,70778880,0,0,0,0,0,0,20971520,32768,0,183.594036,0,1.494391,0,2.241809,0,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,543667,556608,16384,16384,8192,8192,8192,8192,271892,278227,279580,279088,8192,8192,8192,8192,5242880,5242880,5242880,5242880,4963184,4970020,4965228,4963358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5242932,5242896,5242898,5242900,8192,8196,8192,8192,46573720,0,0,268435456,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,8192,262144,48472064,60378403,8679069,0,0,0,0,8388608,8192,46169974,1466475770,4096,4445084,0,0,0,0,0,0,0,20971520,32768,0,0,12582912,24576,0,0,0,0,23799963,32768,0,0,0.182865,0.00574359,64,64,1,8,8,1,17,0,0
"99",3,1,"GTX-680",0,1058,1536,0.5,256,3004,"192,256","matMul_gpu",2,768,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,100,0,99.55453,1.050829,0.496884,34.747883,123.548029,99.55453,1.050829,0.590008,0,0.260354,0,0,0,9.564947,123.548029,123.548029,115.826277,0,0,30,100,91.803364,0,115.826277,0,"6.8e-05",1.670825,8861,37.163731,0,0,0,0,2.5,4,0,0,0,0,70778880,73728,0,5,0,5844928,73728,70778950,73788,0,0,0,0,115.826392,123.648572,0,8.579102,14373355,14303232,79924005,28385280,905969664,0,0,452984832,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (6)","Mid (5)","Low (1)","Idle (0)",163325952,259689499,231048225,0,452984832,0,3403284480,0,227082240,906559488,234749952,0,0,0,0,0,0,70778880,73776,0,123.628464,0,1.511194,0,2.224256,0,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2832799,2895610,36864,36864,18432,18432,18432,18432,1416192,1447785,1381832,1474408,18432,18432,18432,18492,17694720,17694720,17694720,17694720,16225454,16303456,16234558,16223940,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,17694740,17694738,17694740,17694740,18436,18432,18436,18432,156155658,0,0,905969664,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,18432,589824,163325952,202492154,28522737,0,0,0,0,28311552,18432,155264078,4946413476,9216,14443137,0,0,0,0,0,0,0,70778880,73728,0,0,42467328,55296,0,0,0,0,79847790,73728,0,0,0.185304,0.01943,96,96,1,8,8,1,17,0,0
"100",3,1,"GTX-680",0,1058,1536,0.5,256,3004,"192,256","matMul_gpu",2,1024,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,100,0,99.790421,1.057267,0.498575,35.082724,93.55393,99.790421,1.057267,0.576362,0,0.260483,0,0,0,11.809189,93.55393,93.55393,116.942413,0,0,30,100,89.916244,0,116.942413,0,"5e-06",1.666635,11805,37.110308,0,0,0,0,2.5,4,0,0,0,0,167772160,131072,0,5,0,16942127,131072,167772288,131125,0,0,0,0,116.942503,93.59176,0,3.654297,33162955,33816576,186466422,67239936,2147483648,0,0,1073741824,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (6)","Mid (5)","Low (1)","Idle (0)",386826240,609778016,543107643,0,1073741824,0,8063549440,0,537919488,2148532224,551550976,0,0,0,0,0,0,167772160,131080,0,93.55964,0,1.525303,0,2.205478,0,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,8454391,8454508,65536,65584,32768,32772,32768,32768,4227216,4227243,4234376,4235768,32768,32768,32768,32768,41943040,41943040,41943040,41943040,37715944,37713492,37707356,37715920,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,41943060,41943060,41943060,41943060,32769,32792,32768,32769,365966876,0,0,2147483648,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,386826240,475730946,66802051,0,0,0,0,67108864,32768,365665282,11673624028,16384,32949609,0,0,0,0,0,0,0,167772160,131072,0,0,100663296,98304,0,0,0,0,186771787,131072,0,0,0.207258,0.045582,128,128,1,8,8,1,17,0,0
"101",3,1,"GTX-680",0,1058,1536,0.5,256,3004,"192,256","matMul_gpu",2,1280,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,100,0,99.907367,1.057286,0.498923,35.187215,75.066058,99.907367,1.057286,0.574456,0,0.26056,0,0,0,11.937105,75.066058,75.066058,117.290717,0,0,30,100,89.811572,0,117.290717,0,"1e-06",1.664651,14749,37.074204,0,0,0,0,2.5,4,0,0,0,0,327680000,204800,0,6,0,33349191,204800,327680138,204814,0,0,0,0,117.290767,75.07119,0,2.251953,64036187,65945600,364794699,131276800,4194304000,0,0,2097152000,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (6)","Mid (5)","Low (1)","Idle (0)",755148800,1188948880,1059185122,0,2097152000,0,15745024000,0,1050214400,4195942400,1071513600,0,0,0,0,0,0,327680000,204804,0,75.067525,0,1.527869,0,2.198957,0,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,16620075,16621300,102400,102400,51200,51200,51200,51200,8309768,8310423,8346796,8348084,51200,51200,51200,51200,81920000,81920000,81920000,81920000,73573216,73615968,73581204,73613088,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,81920016,81920016,81920052,81920020,51200,51200,51200,51205,714972320,0,0,4194304000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,755148800,930175539,129238065,0,0,0,0,131072000,51200,714373250,22811023174,25600,63747626,0,0,0,0,0,0,0,327680000,204800,0,0,196608000,153600,0,0,0,0,363973706,204800,0,0,0.211888,0.088998,160,160,1,8,8,1,17,0,0
"102",3,1,"GTX-680",0,1058,1536,0.5,256,3004,"192,256","matMul_gpu",2,1536,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,100,0,99.943996,1.055722,0.499205,35.44134,63.006825,99.943996,1.055722,0.573034,0,0.260612,0,0,0,12.037279,63.00768,63.006825,118.137799,0,0,30,100,89.815464,0,118.137799,0,"0",1.660687,17693,36.985634,0,0,0,0,2.5,4,0,0,0,0,566231040,294912,0,5,0,57694331,294916,566231180,294917,0,0,0,0,118.137828,63.007894,0,1.09375,110854824,113836032,632064140,226787328,7247757312,0,0,3623878656,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (6)","Mid (5)","Low (1)","Idle (0)",1304469504,2051975112,1828004897,0,3623878656,0,27202682880,0,1814298624,7250116608,1844969472,0,0,0,0,0,0,566231040,294912,0,63.006825,0,1.526669,0,2.201807,0,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,28930799,28770844,147456,147456,73728,73728,73728,73728,14465416,14385443,14486732,14393036,73728,73728,73728,73728,141557760,141557760,141557760,141557760,127181040,127153416,127162335,127161660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,141557780,141557780,141557812,141557778,73732,73732,73733,73732,1236633022,0,0,7247757312,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,1304469504,1607269131,223821385,0,0,0,0,226492416,73728,1235851704,39486266738,36864,109719048,0,0,0,0,0,0,0,566231040,294912,0,0,339738624,221184,0,0,0,0,630599750,294912,0,0,0.214976,0.154008,192,192,1,8,8,1,17,0,0
"103",3,1,"GTX-680",0,1058,1536,0.5,256,3004,"192,256","matMul_gpu",2,1792,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,100,0,99.987433,1.058529,0.49941,35.203033,53.642716,99.987433,1.058529,0.572448,0,0.260648,0,0,0,11.8913,53.642716,53.642716,117.343443,0,0,30,100,89.863961,0,117.343443,0,"0",1.664482,20637,37.071865,0,0,0,0,2.5,4,0,0,0,0,899153920,401408,0,9,0,91118075,401408,899153986,401414,0,0,0,0,117.343452,53.643518,0,1.231445,175327231,180633600,998584852,360062976,11509170176,0,0,5754585088,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (6)","Mid (5)","Low (1)","Idle (0)",2070964224,3256482741,2901176515,0,5754585088,0,43191500800,0,2880503808,11512381440,2922250240,0,0,0,0,0,0,899153920,401408,0,53.642716,0,1.531752,0,2.198443,0,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,45717371,45472200,200704,200704,100352,100352,100352,100352,22859604,22735243,22746636,22797492,100352,100352,100352,100352,224788480,224788480,224788480,224788480,201940132,201951116,202013896,201997940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,224788500,224788528,224788500,224788496,100353,100352,100353,100353,1957357058,0,0,11509170176,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,2070964224,2544711636,354781108,0,0,0,0,359661568,100352,1957160844,62555033606,50176,173469639,0,0,0,0,0,0,0,899153920,401408,0,0,539492352,301056,0,0,0,0,1001314147,401408,0,0,0.230851,0.237666,224,224,1,8,8,1,17,0,0
"104",3,1,"GTX-680",0,1058,1536,0.5,256,3004,"192,256","matMul_gpu",2,2048,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,100,0,99.986953,1.058443,0.499538,35.531001,47.374667,99.986953,1.058443,0.571484,0,0.260676,0,0,0,12.097686,47.374667,47.374667,118.43667,0,0,30,100,89.780153,0,118.43667,0,"0",1.663327,23581,37.035377,0,0,0,0,2.5,4,0,0,0,0,1342177280,524288,0,4,0,137096382,524288,1342177384,524294,0,0,0,0,118.436679,47.37521,0,378,262224420,269484032,1487639778,537395200,17179869184,0,0,8589934592,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (6)","Mid (5)","Low (1)","Idle (0)",3090808832,4857156062,4325948112,0,8589934592,0,64466452480,0,4299161600,17184063488,4353687552,0,0,0,0,0,0,1342177280,524288,0,47.374667,0,1.531889,0,2.202673,0,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,68391145,68612023,262144,262144,131072,131072,131072,131072,34197809,34303311,34260892,34247670,131072,131072,131072,131072,335544320,335544320,335544320,335544320,301159890,301269523,301315469,301228240,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,335544370,335544336,335544340,335544336,131072,131072,131072,131072,2921072366,0,0,17179869184,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,3090808832,3797447304,532004993,0,0,0,0,536870912,131072,2920699082,93372730572,65536,261723600,0,0,0,0,0,0,0,1342177280,524288,0,0,805306368,393216,0,0,0,0,1489522774,524288,0,0,0.249792,0.338078,256,256,1,8,8,1,17,0,0
"105",3,1,"GTX-680",0,1058,1536,0.5,256,3004,"192,256","matMul_gpu",2,2304,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,100,0,99.986978,1.0585,0.499638,35.614002,42.209188,99.986978,1.0585,0.568721,0,0.260697,0,0,0,12.164698,42.209188,42.209188,118.713341,0,0,30,100,89.746499,0,118.713341,0,"0",1.66049,26525,36.980073,0,0,0,0,2.5,4,0,0,0,0,1911029760,663552,0,8,0,195825511,663552,1911029834,663553,0,0,0,0,118.713345,42.209251,0,533,369287664,383533056,2115985220,765075456,24461180928,0,0,12230590464,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (6)","Mid (5)","Low (1)","Idle (0)",4400179200,6902651544,6149040874,0,12230590464,0,91782512640,0,6120603648,24466489344,6189613056,0,0,0,0,0,0,1911029760,663552,0,42.209188,0,1.532181,0,2.194801,0,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,97978027,97537452,331776,331776,165888,165888,165888,165888,48987404,48769775,49048856,48996708,165888,165888,165888,165888,477757440,477757440,477757440,477757440,428854688,428693124,428522788,428526056,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,477757458,477757456,477757458,477757456,165893,165888,165888,165889,4156102714,0,0,24461180928,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,4400179200,5401051279,751614925,0,0,0,0,764411904,165888,4155570590,132884025446,82944,370440260,0,0,0,0,0,0,0,1911029760,663552,0,0,1146617856,497664,0,0,0,0,2109742836,663552,0,0,0.27494,0.479234,288,288,1,8,8,1,17,0,0
"106",3,1,"GTX-680",0,1058,1536,0.5,256,3004,"192,256","matMul_gpu",2,2560,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,100,0,99.989136,1.058163,0.499712,35.529094,37.897699,99.989136,1.058163,0.570329,0,0.260715,0,0,0,12.264439,37.897699,37.897699,118.430313,0,0,30,100,89.636117,0,118.430313,0,"0",1.661663,29469,37.015776,0,0,0,0,2.5,4,0,0,0,0,2621440000,819200,0,10,0,271471806,819200,2621440134,819201,0,0,0,0,118.430319,37.897746,0,485,507815018,525926400,2899919151,1049395200,33554432000,0,0,16777216000,0,0,0,0,0,"Low (1)","Low (3)","Idle (0)","Low (1)","Low (1)","Mid (6)","Mid (5)","Low (1)","Idle (0)",6035251200,9477329838,8444808863,0,16777216000,0,125894656000,0,8395161600,33560985600,8480358400,0,0,0,0,0,0,2621440000,819200,0,37.897699,0,1.531893,0,2.19242,0,"GeForce GTX 680 (1)",1,7,"matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,135959654,136165017,409600,409600,204800,204800,204800,204800,67978339,68084154,68110369,67641181,204800,204800,204800,204800,655360000,655360000,655360000,655360000,587311879,587439889,587578578,587533059,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,655360016,655360016,655360016,655360020,204805,204800,204800,204804,5704869800,0,0,33554432000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,6035251200,7411018932,1030927632,0,0,0,0,1048576000,204800,5704210980,182428219358,102400,505869772,0,0,0,0,0,0,0,2621440000,819200,0,0,1572864000,614400,0,0,0,0,2899529205,819200,0,0,0.289239,0.657752,320,320,1,8,8,1,17,0,0
